Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2019-02-12 00:00:00-05:00,40.791175402879134,41.007000256351944,40.695250399763104,40.980621337890625,89134000,0.0,0.0,AAPL
2019-02-13 00:00:00-05:00,41.10051655527452,41.361905275095985,40.748000015669284,40.81034851074219,89960800,0.0,0.0,AAPL
2019-02-14 00:00:00-05:00,40.69765660042047,41.069354605473535,40.61851983378056,40.95904541015625,87342800,0.0,0.0,AAPL
2019-02-15 00:00:00-05:00,41.06694872677035,41.17486114487642,40.70723822697382,40.8679084777832,98507200,0.0,0.0,AAPL
2019-02-19 00:00:00-05:00,40.697650293739784,41.11251540683683,40.64489245748876,40.990211486816406,75891200,0.0,0.0,AAPL
2019-02-20 00:00:00-05:00,41.0525570054224,41.56334703770491,41.004596341823294,41.25399398803711,104457600,0.0,0.0,AAPL
2019-02-21 00:00:00-05:00,41.19885518531939,41.335543311880976,40.83914458182562,41.02139663696289,68998800,0.0,0.0,AAPL
2019-02-22 00:00:00-05:00,41.146076751393416,41.48660217989757,41.098116093422796,41.479408264160156,75652800,0.0,0.0,AAPL
2019-02-25 00:00:00-05:00,41.76478966136468,42.174857598562404,41.71442857932684,41.78157424926758,87493600,0.0,0.0,AAPL
2019-02-26 00:00:00-05:00,41.65687807301139,42.038170347630576,41.52738023612944,41.80555725097656,68280800,0.0,0.0,AAPL
2019-02-27 00:00:00-05:00,41.53697410590513,41.96622704680863,41.42186410569251,41.93505096435547,111341600,0.0,0.0,AAPL
2019-02-28 00:00:00-05:00,41.8031642747137,41.94464954776357,41.46743222879227,41.522586822509766,112861600,0.0,0.0,AAPL
2019-03-01 00:00:00-05:00,41.79356653922759,42.00219747263163,41.460234932688365,41.95903396606445,103544800,0.0,0.0,AAPL
2019-03-04 00:00:00-05:00,42.131696831275086,42.625698717584946,41.71922845531126,42.170066833496094,109744800,0.0,0.0,AAPL
2019-03-05 00:00:00-05:00,42.19164067928438,42.206028512629246,41.85590871152636,42.093318939208984,78949600,0.0,0.0,AAPL
2019-03-06 00:00:00-05:00,41.887085764619115,42.08372924934592,41.71202768957603,41.85111618041992,83241600,0.0,0.0,AAPL
2019-03-07 00:00:00-05:00,41.69524126203488,41.83193300627982,41.25160051452441,41.36670684814453,99185600,0.0,0.0,AAPL
2019-03-08 00:00:00-05:00,40.84393515462344,41.50340448790853,40.64729163339019,41.46503448486328,95997600,0.0,0.0,AAPL
2019-03-11 00:00:00-04:00,42.083731107718975,42.954228016257524,42.05015827459579,42.90147018432617,128044000,0.0,0.0,AAPL
2019-03-12 00:00:00-04:00,43.16527003189408,43.805554431600676,43.01419041584956,43.38349533081055,129870400,0.0,0.0,AAPL
2019-03-13 00:00:00-04:00,43.704834466790956,43.95663259884418,43.385890654078885,43.575340270996094,124130000,0.0,0.0,AAPL
2019-03-14 00:00:00-04:00,44.100508727449785,44.14847305792575,43.779168204582994,44.05974197387695,94318000,0.0,0.0,AAPL
2019-03-15 00:00:00-04:00,44.32832509663006,44.923045427810585,44.062139182167236,44.632877349853516,156171600,0.0,0.0,AAPL
2019-03-18 00:00:00-04:00,44.55613305739242,45.17723219384974,44.553732645972964,45.088504791259766,104879200,0.0,0.0,AAPL
2019-03-19 00:00:00-04:00,45.16765168539396,45.321128025047585,44.58491874977041,44.731201171875,126585600,0.0,0.0,AAPL
2019-03-20 00:00:00-04:00,44.659256162902494,45.44102931737119,44.2995456663058,45.12208557128906,124140800,0.0,0.0,AAPL
2019-03-21 00:00:00-04:00,45.568131113077904,47.08131282872989,45.517770028681724,46.78395080566406,204136800,0.0,0.0,AAPL
2019-03-22 00:00:00-04:00,46.84389095116453,47.4074387739936,45.75037179289214,45.815120697021484,169630800,0.0,0.0,AAPL
2019-03-25 00:00:00-04:00,45.9254398560445,46.038149445166745,44.74799020026419,45.26117706298828,175381200,0.0,0.0,AAPL
2019-03-26 00:00:00-04:00,45.961407265374014,46.25397207752879,44.263573385696226,44.79354476928711,199202000,0.0,0.0,AAPL
2019-03-27 00:00:00-04:00,45.26357588043463,45.505779657912726,44.736001158296965,45.19643020629883,119393600,0.0,0.0,AAPL
2019-03-28 00:00:00-04:00,45.311528940940846,45.45781134769583,44.97100346241505,45.25637435913086,83121600,0.0,0.0,AAPL
2019-03-29 00:00:00-04:00,45.522570151764626,45.58252191085521,45.2132170257248,45.55134582519531,94256000,0.0,0.0,AAPL
2019-04-01 00:00:00-04:00,45.95662387298055,45.96621454514765,45.17485419099455,45.86070251464844,111448000,0.0,0.0,AAPL
2019-04-02 00:00:00-04:00,45.824722537969734,46.63287468297338,45.81513186720967,46.52735900878906,91062800,0.0,0.0,AAPL
2019-04-03 00:00:00-04:00,46.34270583527788,47.12207863716483,46.31872367001549,46.8463020324707,93087200,0.0,0.0,AAPL
2019-04-04 00:00:00-04:00,46.71199746207382,47.090892908791574,46.31631743044202,46.927825927734375,76457200,0.0,0.0,AAPL
2019-04-05 00:00:00-04:00,47.11008311347028,47.26595985465198,46.985382452357776,47.24197769165039,74106400,0.0,0.0,AAPL
2019-04-08 00:00:00-04:00,47.10289416339163,48.0165583189674,47.08370916280017,47.98538589477539,103526800,0.0,0.0,AAPL
2019-04-09 00:00:00-04:00,48.03813517588497,48.64484653226975,47.77674279115011,47.84149169921875,143072800,0.0,0.0,AAPL
2019-04-10 00:00:00-04:00,47.644858316348994,48.13886386513232,47.52495480297888,48.110084533691406,86781200,0.0,0.0,AAPL
2019-04-11 00:00:00-04:00,48.165234004508335,48.20120358829662,47.587298297215426,47.709598541259766,83603200,0.0,0.0,AAPL
2019-04-12 00:00:00-04:00,47.76955117367821,47.9949703273733,47.0525306229857,47.69041442871094,111042800,0.0,0.0,AAPL
2019-04-15 00:00:00-04:00,47.62087556739558,47.925431488793826,47.484183817930194,47.77674865722656,70146400,0.0,0.0,AAPL
2019-04-16 00:00:00-04:00,47.83190862936642,48.289937245207305,47.61608012123653,47.78154754638672,102785600,0.0,0.0,AAPL
2019-04-17 00:00:00-04:00,47.85108805888203,48.771949736953545,47.628069301138005,48.711997985839844,115627200,0.0,0.0,AAPL
2019-04-18 00:00:00-04:00,48.70960735123477,48.956608322669695,48.565725315179655,48.88706588745117,96783200,0.0,0.0,AAPL
2019-04-22 00:00:00-04:00,48.64006207314132,49.14605507089986,48.52255530694047,49.047733306884766,77758000,0.0,0.0,AAPL
2019-04-23 00:00:00-04:00,49.02375287472199,49.81991402737095,48.896655432511736,49.755165100097656,93292000,0.0,0.0,AAPL
2019-04-24 00:00:00-04:00,49.72638550900737,49.99496820963209,49.65204591573909,49.67842483520508,70162400,0.0,0.0,AAPL
2019-04-25 00:00:00-04:00,49.599286452198484,49.82230522469842,49.18921483741621,49.22758483886719,74172800,0.0,0.0,AAPL
2019-04-26 00:00:00-04:00,49.13645096875925,49.16043313151351,48.469787826830895,48.99256896972656,74596400,0.0,0.0,AAPL
2019-04-29 00:00:00-04:00,49.01655633221347,49.39305513234812,48.88706214376378,49.066917419433594,88818800,0.0,0.0,AAPL
2019-04-30 00:00:00-04:00,48.69521661712845,48.776750131959886,47.747979547571475,48.12207794189453,186139600,0.0,0.0,AAPL
2019-05-01 00:00:00-04:00,50.33070028395586,51.63285069157291,50.17482352002039,50.48417663574219,259309200,0.0,0.0,AAPL
2019-05-02 00:00:00-04:00,50.32109943263774,50.99495650954969,49.911031516407945,50.15563201904297,127985200,0.0,0.0,AAPL
2019-05-03 00:00:00-04:00,50.57291007185533,50.80072604402583,50.414636536137394,50.779144287109375,83569600,0.0,0.0,AAPL
2019-05-06 00:00:00-04:00,48.99017263863798,50.0812952698857,48.800726710090686,49.994964599609375,129772400,0.0,0.0,AAPL
2019-05-07 00:00:00-04:00,49.37146933782379,49.74077053028315,48.16044318223528,48.64725112915039,155054800,0.0,0.0,AAPL
2019-05-08 00:00:00-04:00,48.41703426604196,49.24197097290599,48.38106467790267,48.65684127807617,105358000,0.0,0.0,AAPL
2019-05-09 00:00:00-04:00,48.05731991188156,48.36427257005011,47.16044410033082,48.13405990600586,139634400,0.0,0.0,AAPL
2019-05-10 00:00:00-04:00,47.525016023658424,47.86926255711373,46.40562064076911,47.46723937988281,164834800,0.1925,0.0,AAPL
2019-05-13 00:00:00-04:00,45.18753598178308,45.61362643717674,44.01758528870943,44.70848083496094,229722400,0.0,0.0,AAPL
2019-05-14 00:00:00-04:00,44.87457793870742,45.66657974781634,44.63384741428745,45.416221618652344,146118800,0.0,0.0,AAPL
2019-05-15 00:00:00-04:00,44.840870769905855,46.1600728668725,44.78068814556835,45.96026611328125,106178800,0.0,0.0,AAPL
2019-05-16 00:00:00-04:00,45.71712527137627,46.333394698072084,45.45954190062539,45.75804901123047,132125600,0.0,0.0,AAPL
2019-05-17 00:00:00-04:00,44.99974826154195,45.95544859069946,44.95882451946098,45.49806213378906,131516400,0.0,0.0,AAPL
2019-05-20 00:00:00-04:00,44.17886775274998,44.37867453280141,43.3988995156734,44.07535171508789,154449200,0.0,0.0,AAPL
2019-05-21 00:00:00-04:00,44.5881017219555,45.257332191350116,44.462920838446536,44.920310974121094,113459200,0.0,0.0,AAPL
2019-05-22 00:00:00-04:00,44.453303206046655,44.70607101229273,43.94536161048311,44.000728607177734,118994400,0.0,0.0,AAPL
2019-05-23 00:00:00-04:00,43.283343540674984,43.461481755288794,42.804288535410855,43.24964141845703,146118800,0.0,0.0,AAPL
2019-05-24 00:00:00-04:00,43.379635543121694,43.84665330275651,42.99928091077226,43.08353805541992,94858800,0.0,0.0,AAPL
2019-05-28 00:00:00-04:00,43.07149630921475,43.47351576319554,42.828359850916584,42.905391693115234,111792800,0.0,0.0,AAPL
2019-05-29 00:00:00-04:00,42.46966846766832,43.17501064474778,42.36856211250866,42.70077133178711,113924800,0.0,0.0,AAPL
2019-05-30 00:00:00-04:00,42.83798408169877,43.14611877274943,42.5298493906481,42.9222412109375,84873600,0.0,0.0,AAPL
2019-05-31 00:00:00-04:00,42.42393222272161,42.84762022600365,42.12542877305183,42.14468765258789,108174400,0.0,0.0,AAPL
2019-06-03 00:00:00-04:00,42.27227831039678,42.83077117405843,40.98918427300564,41.718597412109375,161584400,0.0,0.0,AAPL
2019-06-04 00:00:00-04:00,42.23375617035751,43.29056283491711,42.01228456864918,43.24482345581055,123872000,0.0,0.0,AAPL
2019-06-05 00:00:00-04:00,44.36181596269383,44.53273623283436,43.60592234445378,43.94294357299805,119093600,0.0,0.0,AAPL
2019-06-06 00:00:00-04:00,44.072941116378914,44.64828687405134,43.8490598375492,44.588104248046875,90105200,0.0,0.0,AAPL
2019-06-07 00:00:00-04:00,44.89865471028611,46.20100790078781,44.720516449599124,45.7749137878418,122737600,0.0,0.0,AAPL
2019-06-10 00:00:00-04:00,46.17451123344307,47.03151112579802,46.128771856055224,46.3598747253418,104883600,0.0,0.0,AAPL
2019-06-11 00:00:00-04:00,46.90874670212992,47.18317933295256,46.6054275859331,46.89670944213867,107731600,0.0,0.0,AAPL
2019-06-12 00:00:00-04:00,46.689682765505445,47.17595943552435,46.55487426449177,46.747459411621094,73012800,0.0,0.0,AAPL
2019-06-13 00:00:00-04:00,46.870225991391834,47.37335183737814,46.605424654520206,46.737823486328125,86698400,0.0,0.0,AAPL
2019-06-14 00:00:00-04:00,46.11192187899849,46.603010417474884,45.81100879400535,46.39839172363281,75046000,0.0,0.0,AAPL
2019-06-17 00:00:00-04:00,46.436911234747264,46.932819142316106,46.26117900108184,46.675235748291016,58676400,0.0,0.0,AAPL
2019-06-18 00:00:00-04:00,47.19522031435754,48.21591539279232,46.993007554281554,47.772972106933594,106204000,0.0,0.0,AAPL
2019-06-19 00:00:00-04:00,48.06906435913204,48.117213397618876,47.49853425097097,47.63334274291992,84496800,0.0,0.0,AAPL
2019-06-20 00:00:00-04:00,48.235171440464136,48.292948085628254,47.67186292482436,48.016109466552734,86056000,0.0,0.0,AAPL
2019-06-21 00:00:00-04:00,47.857217371229524,48.35071556113707,47.700740364390086,47.85240173339844,191202400,0.0,0.0,AAPL
2019-06-24 00:00:00-04:00,47.794636605319965,48.184622551904845,47.705567486906965,47.80426788330078,72881600,0.0,0.0,AAPL
2019-06-25 00:00:00-04:00,47.76814797804567,47.96795471972433,47.01225440836352,47.07966232299805,84281200,0.0,0.0,AAPL
2019-06-26 00:00:00-04:00,47.609271183764086,48.38442367411499,47.508164816316906,48.09795379638672,104270000,0.0,0.0,AAPL
2019-06-27 00:00:00-04:00,48.215917839226854,48.52405630725925,48.04259523126485,48.083518981933594,83598800,0.0,0.0,AAPL
2019-06-28 00:00:00-04:00,47.828343450752435,48.02574426301675,47.435955155841555,47.645389556884766,124442400,0.0,0.0,AAPL
2019-07-01 00:00:00-04:00,48.90921594374924,49.22698197145703,48.302574046560885,48.51923370361328,109012000,0.0,0.0,AAPL
2019-07-02 00:00:00-04:00,48.485521403648164,48.89957807652628,48.47348414635126,48.80328369140625,67740800,0.0,0.0,AAPL
2019-07-03 00:00:00-04:00,48.935698867111405,49.214947146502446,48.79366874463457,49.207725524902344,45448000,0.0,0.0,AAPL
2019-07-05 00:00:00-04:00,48.95255781150268,49.36902062598078,48.844226127610995,49.164398193359375,69062000,0.0,0.0,AAPL
2019-07-08 00:00:00-04:00,48.34109253757755,48.48312265516908,47.76334078990513,48.150917053222656,101354400,0.0,0.0,AAPL
2019-07-09 00:00:00-04:00,47.95351450764578,48.50960137077678,47.85962976027634,48.44460678100586,82312000,0.0,0.0,AAPL
2019-07-10 00:00:00-04:00,48.59145467396729,49.044025532728696,48.521640769387034,48.92366027832031,71588400,0.0,0.0,AAPL
2019-07-11 00:00:00-04:00,48.94292568328503,49.20291510825115,48.55775902179403,48.567386627197266,80767200,0.0,0.0,AAPL
2019-07-12 00:00:00-04:00,48.735891207229685,49.10902423385381,48.67570857949212,48.940513610839844,70380800,0.0,0.0,AAPL
2019-07-15 00:00:00-04:00,49.130674666687874,49.55917455645194,49.10900980864761,49.40029525756836,67789600,0.0,0.0,AAPL
2019-07-16 00:00:00-04:00,49.25105405494646,49.61696545788272,48.98865868118398,49.22938919067383,67467200,0.0,0.0,AAPL
2019-07-17 00:00:00-04:00,49.121071080705825,49.371429244722265,48.9333015393793,48.95256042480469,56430000,0.0,0.0,AAPL
2019-07-18 00:00:00-04:00,49.1090191713482,49.56159366072206,49.03679929085684,49.50863265991211,74162400,0.0,0.0,AAPL
2019-07-19 00:00:00-04:00,49.539925294061106,49.71084555603107,48.714221486971134,48.769588470458984,83717200,0.0,0.0,AAPL
2019-07-22 00:00:00-04:00,49.024764701464704,49.886580329544124,49.015137097727596,49.88417434692383,89111600,0.0,0.0,AAPL
2019-07-23 00:00:00-04:00,50.18267957467608,50.29100756055308,49.9010216688378,50.27415466308594,73420800,0.0,0.0,AAPL
2019-07-24 00:00:00-04:00,49.99250010233797,50.34878019678023,49.8721348580968,50.23323059082031,59966400,0.0,0.0,AAPL
2019-07-25 00:00:00-04:00,50.286193911517664,50.370451055675005,49.76621515083122,49.836029052734375,55638400,0.0,0.0,AAPL
2019-07-26 00:00:00-04:00,49.946761359007695,50.48840496500306,49.8649138734609,50.00935363769531,70475600,0.0,0.0,AAPL
2019-07-29 00:00:00-04:00,50.18267633621385,50.707467007520926,50.17786069821176,50.47636413574219,86693600,0.0,0.0,AAPL
2019-07-30 00:00:00-04:00,50.25490039518073,50.591925316151894,49.90584188720668,50.25971603393555,135742800,0.0,0.0,AAPL
2019-07-31 00:00:00-04:00,52.098899068075916,53.29051441589805,50.86635997235353,51.28522872924805,277125600,0.0,0.0,AAPL
2019-08-01 00:00:00-04:00,51.49224923181286,52.486467309524926,49.768621752239014,50.175453186035156,216071600,0.0,0.0,AAPL
2019-08-02 00:00:00-04:00,49.47732840376136,49.69398433643401,48.53848113117305,49.113826751708984,163448400,0.0,0.0,AAPL
2019-08-05 00:00:00-04:00,47.66223820098937,47.82111755659417,46.35988517276753,46.54283905029297,209572000,0.0,0.0,AAPL
2019-08-06 00:00:00-04:00,47.25780740319066,47.68149546577553,46.711348098791966,47.423912048339844,143299200,0.0,0.0,AAPL
2019-08-07 00:00:00-04:00,47.04114788369767,48.04017798933406,46.658387270302555,47.91499710083008,133457600,0.0,0.0,AAPL
2019-08-08 00:00:00-04:00,48.19424705870114,48.99588009265801,47.99925593457088,48.971805572509766,108038000,0.0,0.0,AAPL
2019-08-09 00:00:00-04:00,48.64316577909377,48.995965606757785,48.15745670425707,48.56825637817383,98478800,0.1925,0.0,AAPL
2019-08-12 00:00:00-04:00,48.23719999293651,48.82439958010952,48.123626486100825,48.44501495361328,89927600,0.0,0.0,AAPL
2019-08-13 00:00:00-04:00,48.57550035670108,51.26259276193915,48.44500993431048,50.496578216552734,188874000,0.0,0.0,AAPL
2019-08-14 00:00:00-04:00,49.092628556028075,49.88522433685931,48.95488905347999,48.993553161621094,146189600,0.0,0.0,AAPL
2019-08-15 00:00:00-04:00,49.16512643486265,49.57108853841545,48.249289203212776,48.74949645996094,108909600,0.0,0.0,AAPL
2019-08-16 00:00:00-04:00,49.36327052953852,50.05920973556064,49.256946074483764,49.899723052978516,110481600,0.0,0.0,AAPL
2019-08-19 00:00:00-04:00,50.8952967679791,51.40516814645249,50.752727024340764,50.830055236816406,97654400,0.0,0.0,AAPL
2019-08-20 00:00:00-04:00,50.95811879255859,51.554982471940136,50.82279812936807,50.832462310791016,107537200,0.0,0.0,AAPL
2019-08-21 00:00:00-04:00,51.468000126154266,51.6274831176059,51.132113526235486,51.3834228515625,86141600,0.0,0.0,AAPL
2019-08-22 00:00:00-04:00,51.516327591768615,51.81838401445387,50.92671286473306,51.339927673339844,89014800,0.0,0.0,AAPL
2019-08-23 00:00:00-04:00,50.607745216350146,51.24085805695881,48.57067824203147,48.966976165771484,187272000,0.0,0.0,AAPL
2019-08-26 00:00:00-04:00,49.74507833132245,50.06646687242056,49.551761444326445,49.897315979003906,104174400,0.0,0.0,AAPL
2019-08-27 00:00:00-04:00,50.22836060199352,50.395096344038365,49.182036668870836,49.33427429199219,103493200,0.0,0.0,AAPL
2019-08-28 00:00:00-04:00,49.31977059744463,49.71123451297311,49.13128769832263,49.665321350097656,63755200,0.0,0.0,AAPL
2019-08-29 00:00:00-04:00,50.38301839311609,50.581169204140565,49.93839216129254,50.506256103515625,83962000,0.0,0.0,AAPL
2019-08-30 00:00:00-04:00,50.78414518918276,50.85422065973012,50.068873928721274,50.441009521484375,84573600,0.0,0.0,AAPL
2019-09-03 00:00:00-04:00,49.88280939149354,50.01571496902105,49.34877564435469,49.7064094543457,80092000,0.0,0.0,AAPL
2019-09-04 00:00:00-04:00,50.356438217661264,50.61983057529468,50.09787979598071,50.54975509643555,76752400,0.0,0.0,AAPL
2019-09-05 00:00:00-04:00,51.22876901321107,51.70481022779194,51.110361568755856,51.5380744934082,95654800,0.0,0.0,AAPL
2019-09-06 00:00:00-04:00,51.72414299757068,51.813550519537316,51.35200741682154,51.533241271972656,77449200,0.0,0.0,AAPL
2019-09-09 00:00:00-04:00,51.91504129813677,52.30167499929661,51.00404176976925,51.75313949584961,109237600,0.0,0.0,AAPL
2019-09-10 00:00:00-04:00,51.67823439398562,52.383837823210804,51.15869877156413,52.364505767822266,127111600,0.0,0.0,AAPL
2019-09-11 00:00:00-04:00,52.69555945015334,54.05843794400406,52.613397297152915,54.02943801879883,177158400,0.0,0.0,AAPL
2019-09-12 00:00:00-04:00,54.32182993722092,54.71329389656404,53.8530377607564,53.90861511230469,128906800,0.0,0.0,AAPL
2019-09-13 00:00:00-04:00,53.161934988839285,53.35283304210753,52.441833447319055,52.85987854003906,159053200,0.0,0.0,AAPL
2019-09-16 00:00:00-04:00,52.613402028053684,53.19335265054589,52.572322791465886,53.13777160644531,84632400,0.0,0.0,AAPL
2019-09-17 00:00:00-04:00,53.15226634750256,53.36008131433825,52.9492816286496,53.33108139038086,73274800,0.0,0.0,AAPL
2019-09-18 00:00:00-04:00,53.41807258366795,53.850619437164944,53.02660864758349,53.8312873840332,101360000,0.0,0.0,AAPL
2019-09-19 00:00:00-04:00,53.647637723459404,54.07051673043656,53.25133983012359,53.39391326904297,88242400,0.0,0.0,AAPL
2019-09-20 00:00:00-04:00,53.49540267080229,53.78054216826021,52.5505692814473,52.61339569091797,221652400,0.0,0.0,AAPL
2019-09-23 00:00:00-04:00,52.90821178929624,53.1232758534944,52.59407231568212,52.85263442993164,76662000,0.0,0.0,AAPL
2019-09-24 00:00:00-04:00,53.41081952621735,53.763623016838956,52.48290316863185,52.6013069152832,124763200,0.0,0.0,AAPL
2019-09-25 00:00:00-04:00,52.811537376657945,53.524389684677466,52.470816900506414,53.41081619262695,87613600,0.0,0.0,AAPL
2019-09-26 00:00:00-04:00,53.16193801957447,53.38908507197578,52.87921360984499,53.13535690307617,75334000,0.0,0.0,AAPL
2019-09-27 00:00:00-04:00,53.292419168880045,53.39391337550377,52.50465731599405,52.876792907714844,101408000,0.0,0.0,AAPL
2019-09-30 00:00:00-04:00,53.379405494260695,54.268661452563606,53.35282438359156,54.12125778198242,103909600,0.0,0.0,AAPL
2019-10-01 00:00:00-04:00,54.3870761596021,55.14825691392442,54.176842369945184,54.27108383178711,139223200,0.0,0.0,AAPL
2019-10-02 00:00:00-04:00,53.9013722801066,54.02702880383986,52.66173134935385,52.91062927246094,138449200,0.0,0.0,AAPL
2019-10-03 00:00:00-04:00,52.78254907744926,53.39391470767259,51.98512302114803,53.360084533691406,114426000,0.0,0.0,AAPL
2019-10-04 00:00:00-04:00,54.52480900337578,54.97185398530329,54.10193001022734,54.85586166381836,138478800,0.0,0.0,AAPL
2019-10-07 00:00:00-04:00,54.677048580523014,55.56146701846818,54.57313924970336,54.86794662475586,122306000,0.0,0.0,AAPL
2019-10-08 00:00:00-04:00,54.56830949293096,55.10959226861975,54.208256892363956,54.22517013549805,111820000,0.0,0.0,AAPL
2019-10-09 00:00:00-04:00,54.86069107055664,55.04434003359688,54.52480450264146,54.86069107055664,74770400,0.0,0.0,AAPL
2019-10-10 00:00:00-04:00,55.07817379779843,55.68470544588177,54.92593987019887,55.600128173828125,113013600,0.0,0.0,AAPL
2019-10-11 00:00:00-04:00,56.29123307121026,57.424549336470406,56.13658033336911,57.07899856567383,166795600,0.0,0.0,AAPL
2019-10-14 00:00:00-04:00,56.76243773772624,57.54295413733252,56.70686039203192,56.99683380126953,96427600,0.0,0.0,AAPL
2019-10-15 00:00:00-04:00,57.12248810203824,57.42695961695513,56.757605308884614,56.863929748535156,87360000,0.0,0.0,AAPL
2019-10-16 00:00:00-04:00,56.392723762395576,56.84460267044588,56.35164453206593,56.634368896484375,73903200,0.0,0.0,AAPL
2019-10-17 00:00:00-04:00,56.80835776633163,57.064501036900594,56.4289767959264,56.854270935058594,67585200,0.0,0.0,AAPL
2019-10-18 00:00:00-04:00,56.687534837293626,57.41005516298264,56.61504055487197,57.1273307800293,97433600,0.0,0.0,AAPL
2019-10-21 00:00:00-04:00,57.395559653140666,58.2340686564955,57.347231358400016,58.11807632446289,87247200,0.0,0.0,AAPL
2019-10-22 00:00:00-04:00,58.275141882789306,58.52645120185638,57.90300630850987,57.98516845703125,82293600,0.0,0.0,AAPL
2019-10-23 00:00:00-04:00,58.502301587754296,58.777776955047564,58.28965264204968,58.763275146484375,75828800,0.0,0.0,AAPL
2019-10-24 00:00:00-04:00,59.084644870789226,59.15472401794542,58.43220380734368,58.85991668701172,69275200,0.0,0.0,AAPL
2019-10-25 00:00:00-04:00,58.75843578170333,59.62110705312356,58.69077543442379,59.584861755371094,73477200,0.0,0.0,AAPL
2019-10-28 00:00:00-04:00,59.787837989415074,60.23004902249705,59.61868713481838,60.18172073364258,96572800,0.0,0.0,AAPL
2019-10-29 00:00:00-04:00,60.162386922309075,60.350869824381235,58.61585960089341,58.78984069824219,142839600,0.0,0.0,AAPL
2019-10-30 00:00:00-04:00,59.145075819941084,59.275566288357595,58.28723833878712,58.78260803222656,124522000,0.0,0.0,AAPL
2019-10-31 00:00:00-04:00,59.74434678047531,60.21072013892777,57.33272558652324,60.11164474487305,139162000,0.0,0.0,AAPL
